,population,racepctblack,racePctWhite,racePctHisp,agePct12t21,agePct16t24,pctUrban,medFamInc,perCapInc,blackPerCap,OtherPerCap,HispPerCap,PctBSorMore,PctEmplManu,PctEmplProfServ,PctOccupManu,PctKids2Par,PctYoungKids2Par,NumIlleg,PctIlleg,PctImmigRecent,PctRecImmig5,PctRecImmig10,PctSpeakEnglOnly,PersPerOccupHous,PersPerRentOccHous,PctPersOwnOccup,PctHousLess3BR,HousVacant,MedYrHousBuilt,PctHousNoPhone,OwnOccLowQuart,OwnOccMedVal,RentMedian,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumStreet,PctSameHouse85,PctSameCity85,PctUsePubTrans,ViolentCrimesPerPop
945,3,3,2,1,2,2,4,1,1,1,1,2,2,2,3,2,1,1,3,4,2,1,1,4,2,1,2,4,4,1,2,1,1,1,2,2,2,1,2,4,3,2
946,1,1,1,2,3,2,4,3,2,3,2,3,3,2,2,1,4,4,1,1,2,4,4,1,4,4,4,1,1,4,1,4,4,4,3,4,2,1,2,4,1,1
947,1,3,2,1,4,4,4,2,1,1,2,2,3,2,3,2,2,2,1,4,2,1,1,4,2,2,2,3,1,3,2,1,1,1,3,2,2,1,2,2,1,2
948,1,2,3,1,3,2,4,1,1,1,1,1,1,1,2,2,4,4,1,1,2,1,1,4,3,3,2,2,1,4,2,1,1,2,3,3,2,1,1,1,1,1
949,1,1,4,1,4,4,4,3,3,2,2,2,3,1,3,1,4,4,1,1,2,2,2,4,2,2,2,3,1,3,1,4,4,4,3,4,1,1,1,1,2,1
950,1,1,4,1,2,2,3,2,2,3,1,1,2,3,2,2,4,4,1,1,1,1,1,4,3,2,3,2,1,1,1,2,2,2,2,3,3,1,3,3,1,1
951,1,1,4,1,2,2,1,1,1,2,1,1,1,4,2,4,2,3,1,1,1,1,1,4,2,2,3,3,1,1,4,1,1,1,2,1,2,1,3,4,1,1
952,1,4,1,1,4,4,1,2,1,1,3,3,2,2,3,2,1,2,1,3,4,1,1,4,2,2,2,2,1,2,3,1,1,1,2,1,2,1,2,2,1,3
953,1,3,2,2,2,2,4,2,2,1,1,3,2,1,3,1,2,2,1,4,1,2,2,2,2,2,3,3,1,2,1,1,1,2,3,3,3,1,3,4,2,3
954,1,1,4,3,2,2,4,2,2,3,2,2,1,3,1,3,3,3,1,2,2,4,4,1,3,3,1,3,1,1,2,2,2,2,2,3,4,1,3,3,4,1
955,1,4,1,1,3,2,4,1,1,1,1,2,1,2,2,3,1,1,1,4,4,1,1,4,3,4,2,2,1,2,4,1,1,1,4,3,4,1,3,4,1,3
956,1,1,4,1,2,2,2,2,1,2,2,3,1,3,1,4,4,3,1,1,1,1,1,4,3,3,4,2,1,3,1,1,1,1,2,2,1,1,3,3,1,1
957,1,1,4,1,1,1,4,2,3,2,2,3,3,1,2,1,3,3,1,2,2,4,4,2,1,1,1,4,1,2,1,4,4,3,3,4,2,2,2,3,2,3
958,1,1,4,1,2,1,1,1,1,1,1,1,1,2,2,3,2,2,1,1,1,1,1,4,2,2,3,2,1,1,1,1,1,1,3,2,3,1,4,4,1,1
959,2,3,2,1,2,2,4,1,1,1,1,2,1,2,2,2,2,2,1,2,2,1,1,4,2,2,2,2,2,3,2,1,1,1,2,2,2,1,2,3,1,1
960,1,2,4,1,2,1,4,1,1,2,1,2,1,3,2,3,2,3,1,1,1,1,1,4,2,1,3,2,1,2,1,1,1,1,2,1,1,1,4,4,1,1
961,1,3,2,1,4,4,4,1,1,1,1,1,2,1,4,2,2,2,1,3,4,1,1,4,2,2,2,3,1,3,2,1,1,1,4,2,2,1,2,2,1,2
962,1,1,4,1,3,2,1,2,1,1,1,1,2,1,2,2,3,4,1,1,1,1,1,4,2,1,3,3,1,3,1,1,1,1,1,1,2,1,2,3,1,1
963,1,1,4,1,2,1,4,3,3,1,1,3,2,2,2,2,4,4,1,1,1,1,1,3,3,2,4,1,1,2,1,3,2,2,2,2,3,1,4,4,1,1
964,1,1,4,1,2,1,4,3,3,2,1,3,3,2,2,1,4,4,1,1,1,1,1,4,3,2,4,1,1,3,1,1,2,2,1,2,1,1,3,3,2,1
965,1,1,4,2,2,2,4,2,2,2,2,2,1,3,2,2,3,4,1,1,1,1,1,4,3,3,3,2,1,3,2,1,1,2,2,2,2,1,2,4,1,1
966,1,4,2,1,2,2,4,1,2,1,2,2,2,2,3,2,2,3,1,2,2,1,1,4,2,2,3,3,2,2,2,1,1,1,3,1,2,1,3,4,1,2
967,1,1,4,1,2,2,4,2,2,2,2,2,2,2,2,2,4,4,1,1,2,1,1,4,3,3,3,2,1,4,1,1,1,2,2,3,2,1,1,2,1,1
968,1,1,4,1,2,2,4,2,2,2,2,2,2,1,1,2,3,4,1,1,1,1,1,4,2,2,3,2,1,3,1,1,1,2,3,2,2,1,2,2,1,1
969,1,2,3,1,2,2,1,2,2,1,1,2,1,4,2,3,2,2,1,2,2,1,1,4,2,2,2,2,1,3,3,1,1,1,2,2,2,1,2,3,1,1
970,4,4,1,1,2,2,4,1,1,1,1,1,1,3,2,3,1,1,4,4,2,1,1,4,2,2,2,3,4,1,3,1,1,1,3,2,2,1,3,4,4,3
971,1,1,4,1,2,1,4,3,3,4,3,4,3,3,2,1,4,4,1,1,2,2,1,4,3,2,4,1,1,3,1,2,2,3,1,2,2,1,3,3,1,1
972,1,1,4,1,2,1,1,1,1,1,1,1,1,3,2,3,3,3,1,1,2,1,1,4,2,2,3,3,1,1,3,1,1,1,2,1,2,1,3,4,1,1
973,1,4,1,2,2,2,4,2,2,2,2,2,2,2,2,3,1,2,1,4,3,3,3,3,3,3,2,3,1,1,2,2,2,3,3,3,3,1,3,3,2,2
974,1,1,4,1,2,2,4,3,2,2,3,3,2,2,2,2,4,4,1,1,1,1,1,3,2,1,4,2,1,1,1,2,2,3,2,3,4,1,4,3,2,1
975,1,1,4,1,2,2,4,2,2,2,2,1,1,2,2,2,3,3,1,1,1,1,1,4,3,1,4,2,1,2,1,2,2,2,3,3,3,1,4,4,2,1
976,1,4,1,1,2,2,4,1,1,1,1,2,2,1,2,2,1,1,1,4,2,1,2,4,2,2,1,4,1,3,3,1,1,2,3,3,2,1,1,2,4,3
977,1,2,3,1,2,2,4,1,1,1,1,2,1,2,1,3,2,3,1,2,1,1,1,4,2,3,2,3,1,2,2,1,1,1,3,3,2,1,3,4,1,1
978,1,2,3,2,3,3,4,1,1,1,1,1,2,3,3,3,1,1,1,3,3,3,3,2,2,2,1,3,2,1,2,2,2,2,3,3,3,1,2,3,2,2
979,1,1,4,1,2,2,1,2,2,2,1,1,1,2,2,2,3,2,1,1,1,1,1,3,2,1,3,3,1,2,1,1,1,2,2,2,2,1,3,4,1,1
980,1,1,4,1,2,2,4,2,1,1,2,2,1,2,2,3,3,3,1,1,2,1,1,4,2,2,2,2,1,3,1,1,1,2,2,2,3,1,2,3,1,1
981,1,1,4,1,3,3,1,1,1,2,2,2,2,2,4,2,3,2,1,1,2,1,1,3,2,1,2,3,1,1,2,1,1,1,2,1,2,1,2,2,1,1
982,1,1,4,1,2,2,1,1,1,1,1,1,1,3,2,3,3,3,1,2,4,1,1,4,2,2,2,3,1,2,4,1,1,1,2,2,2,1,3,3,1,1
983,1,1,4,1,2,2,4,2,2,1,3,2,1,2,2,2,3,4,1,1,1,1,1,4,2,2,3,2,1,3,1,1,1,2,2,2,2,1,3,4,1,1
984,1,1,4,1,2,2,4,2,2,2,2,2,2,2,2,2,3,4,1,1,1,1,1,3,2,1,3,3,1,3,1,2,2,2,3,2,3,1,4,4,1,1
985,1,1,4,1,2,1,4,3,3,2,4,3,3,2,3,2,4,4,1,1,1,1,1,4,2,1,4,1,1,2,1,2,2,2,2,2,2,1,3,4,1,1
986,1,1,1,2,2,2,4,3,2,2,2,2,2,3,1,3,3,4,1,1,2,4,4,1,4,4,3,2,1,3,1,3,3,3,3,3,1,1,3,3,2,1
987,1,1,4,1,1,1,4,4,4,2,2,3,3,2,3,1,4,4,1,1,2,1,1,4,2,1,4,2,1,2,1,3,3,3,2,2,3,1,4,4,2,1
988,1,1,4,1,2,2,4,4,3,3,3,3,4,1,3,1,4,4,1,1,1,1,1,4,3,2,4,2,1,2,1,3,3,3,2,2,3,1,4,3,3,1
989,1,1,4,1,2,2,1,1,1,1,2,1,1,2,3,2,3,3,1,1,1,1,1,4,2,1,3,3,1,2,2,1,1,1,2,2,2,1,3,3,1,1
990,1,1,4,1,2,2,1,2,1,1,2,3,1,4,1,4,3,3,1,1,4,1,1,4,2,2,3,3,1,2,2,1,1,1,1,1,2,1,3,3,1,1
991,1,4,2,1,3,3,1,1,1,1,1,2,2,2,3,3,2,2,1,3,3,1,1,4,2,3,2,2,1,3,3,1,1,1,2,2,2,1,2,3,1,2
992,1,2,3,1,2,2,4,1,1,1,2,2,1,4,1,3,2,3,1,2,1,1,1,4,2,2,3,3,1,3,2,1,1,1,2,1,2,1,3,4,1,2
993,1,1,4,1,2,1,1,1,1,1,1,1,1,3,2,3,3,3,1,1,2,1,1,4,2,1,3,2,1,1,1,1,1,1,2,2,3,1,4,4,1,1
994,1,1,3,1,4,4,1,3,3,2,1,2,4,1,4,1,3,3,1,1,3,4,3,3,1,1,2,3,1,1,1,3,4,3,2,2,3,1,1,1,2,1
995,1,3,3,1,2,2,4,1,1,1,1,2,1,4,1,4,2,2,1,2,1,1,1,4,2,2,2,3,1,2,3,1,1,1,2,2,3,1,3,3,1,2
996,1,1,4,1,2,2,1,1,2,1,2,2,1,3,1,3,3,4,1,1,2,1,1,4,2,2,3,2,1,4,2,1,1,1,2,2,1,1,2,2,1,1
997,1,1,4,1,2,2,1,1,1,2,1,1,1,1,3,2,3,3,1,1,2,1,1,4,2,2,3,3,1,2,2,1,1,1,2,2,2,1,3,3,1,1
998,1,2,1,4,3,2,4,1,1,2,1,1,1,4,1,4,2,3,1,4,2,4,4,1,4,4,2,4,1,2,2,2,2,2,4,4,2,1,3,4,2,3
999,1,1,4,1,2,1,1,3,2,2,1,2,2,2,2,2,4,4,1,1,1,1,1,4,3,2,4,2,1,2,1,2,2,3,3,4,4,1,3,3,1,1
1000,1,1,4,1,2,2,4,2,2,2,2,2,2,3,2,2,3,3,1,1,1,1,1,4,2,2,3,3,1,3,1,1,1,2,2,2,2,1,2,3,1,1
1001,1,4,2,1,2,2,4,2,1,1,1,2,2,3,3,3,2,2,1,3,1,1,1,4,2,2,3,2,1,3,3,1,1,1,2,1,2,1,3,4,1,3
1002,1,1,4,1,2,2,4,2,2,2,2,2,2,1,2,1,3,3,1,1,2,1,1,4,1,2,2,3,1,3,1,2,2,3,3,3,1,1,2,3,1,1
1003,1,1,4,1,3,3,4,2,2,1,1,2,2,2,3,2,3,3,1,1,2,1,1,4,2,1,2,3,1,2,1,1,1,2,3,2,1,1,2,2,1,1
1004,1,4,2,1,2,2,4,2,2,2,2,2,3,2,4,2,2,2,1,4,3,1,1,4,2,2,2,3,1,3,2,1,1,2,2,3,3,1,2,2,1,2
1005,1,1,1,1,2,1,4,3,2,3,2,3,3,1,2,1,4,4,1,1,1,3,3,2,4,4,4,2,1,4,1,3,3,4,3,4,2,1,2,2,2,1
1006,2,4,2,1,2,2,4,1,1,1,1,2,1,2,2,3,1,1,2,4,2,1,1,4,2,2,2,3,2,1,3,1,1,1,3,1,2,1,3,4,2,3
1007,1,1,4,1,2,1,4,2,2,2,1,2,2,3,2,2,4,4,1,1,1,1,1,4,3,2,3,2,1,3,1,1,1,2,1,2,2,1,3,3,1,1
1008,1,1,4,1,2,3,4,2,2,2,1,2,3,1,3,1,2,2,1,2,2,1,1,4,2,2,1,3,1,1,1,2,2,2,3,3,3,1,2,2,1,2
1009,1,1,3,1,2,2,4,3,2,2,2,3,3,1,2,1,4,4,1,1,3,4,4,3,3,3,3,2,1,4,1,2,2,3,2,3,1,1,1,2,1,1
1010,1,1,4,1,1,1,1,3,3,2,2,3,4,2,2,1,4,4,1,1,2,1,1,4,3,2,4,2,1,4,1,2,2,2,1,3,2,1,1,1,1,1
1011,1,1,2,4,3,2,4,1,1,1,1,1,1,1,2,2,2,3,1,2,2,4,4,1,4,4,2,3,1,3,2,1,1,2,3,3,1,1,2,3,1,2
1012,1,2,3,1,3,3,4,2,2,2,1,2,2,2,3,2,2,2,1,3,2,1,1,3,2,2,1,3,1,1,2,2,2,2,3,4,3,1,2,2,1,1
1013,1,1,4,1,2,2,4,4,4,3,2,4,4,2,3,1,4,4,1,1,2,1,1,4,3,2,4,1,1,2,1,3,3,3,3,2,2,1,4,4,1,1
1014,1,1,3,1,1,1,4,2,2,2,2,2,4,1,4,1,3,4,1,1,3,4,4,2,2,2,2,4,1,1,1,3,3,3,2,3,1,1,2,2,4,1
1015,1,2,3,1,2,2,4,2,2,1,2,2,2,4,2,3,2,3,1,2,1,1,1,4,2,2,3,3,1,2,2,1,1,1,2,2,2,1,3,3,1,1
1016,1,1,4,1,3,2,1,1,1,2,1,2,2,4,3,3,3,3,1,1,3,1,1,4,2,2,3,2,1,2,2,1,1,1,2,1,2,1,3,3,1,1
1017,1,1,4,2,2,2,4,3,2,2,2,2,2,2,2,2,3,4,1,1,2,1,2,3,3,3,3,2,1,2,1,3,3,3,3,3,1,1,3,4,1,1
1018,1,1,3,1,1,2,4,3,3,2,2,2,3,4,1,1,3,4,1,1,2,3,3,3,2,2,2,3,1,3,1,4,4,3,2,3,1,1,2,3,1,1
1019,1,1,4,1,2,1,4,4,4,2,4,4,4,2,3,1,4,4,1,1,3,1,1,4,2,1,4,2,1,3,1,3,3,3,2,2,2,1,3,2,3,1
1020,1,3,2,1,2,2,1,1,1,1,3,2,1,2,2,3,2,2,1,3,1,1,1,3,3,3,2,3,1,2,3,1,1,1,3,2,2,1,3,4,1,1
1021,1,1,4,2,3,3,4,1,1,2,1,1,1,2,1,3,2,2,1,1,2,2,2,4,2,2,2,4,1,3,2,1,1,1,2,2,2,1,2,3,1,1
1022,1,1,4,1,2,2,4,3,2,2,2,2,2,2,3,2,3,3,1,1,2,1,1,4,3,2,3,2,1,3,1,3,3,3,3,3,1,1,2,3,1,1
1023,1,1,4,1,2,1,4,2,1,1,2,1,1,4,2,3,4,3,1,1,2,1,1,4,3,2,3,2,1,2,1,1,1,1,2,1,2,1,3,4,1,1
1024,1,1,4,1,2,1,1,2,2,1,1,2,1,1,2,2,4,4,1,1,4,1,1,4,3,3,3,2,1,4,1,1,1,1,1,2,1,1,2,2,1,1
1025,1,4,2,1,3,2,1,1,1,1,1,2,1,4,2,4,1,1,1,4,1,1,1,4,2,2,2,3,1,2,4,1,1,1,2,1,2,1,3,3,1,3
1026,1,1,4,1,2,2,1,2,2,2,4,3,2,2,2,2,4,3,1,1,4,1,1,4,2,2,3,2,1,3,2,1,1,2,2,2,2,1,2,2,1,1
1027,1,1,4,1,2,1,4,4,3,4,1,1,4,2,3,1,4,4,1,1,1,1,1,4,3,1,4,1,1,3,1,3,3,3,2,2,1,1,4,4,2,1
1028,1,1,4,1,4,4,4,2,1,1,1,2,3,1,4,1,3,3,1,2,4,2,2,4,2,1,2,3,1,3,1,1,1,1,3,1,1,1,1,1,1,1
1029,4,1,3,4,3,2,4,1,1,2,1,1,1,2,2,2,3,3,2,2,2,2,3,1,4,3,2,2,2,3,3,1,1,1,2,2,2,1,3,3,1,2
1030,1,3,2,1,2,2,4,2,1,2,1,2,2,2,2,2,3,3,1,2,1,1,1,4,3,3,3,2,1,3,2,1,1,2,2,3,3,1,2,4,1,1
1031,1,1,4,1,2,2,3,3,2,2,1,2,2,3,2,2,4,4,1,1,2,1,1,4,3,2,4,2,1,3,1,2,2,2,2,3,2,1,3,3,1,1
1032,1,1,4,1,1,1,4,1,2,2,2,2,1,2,2,2,4,4,1,1,1,1,1,4,1,2,4,4,1,4,1,1,1,3,4,4,4,1,3,3,1,1
1033,1,1,4,1,2,1,4,2,2,2,1,2,2,3,2,2,3,3,1,1,2,1,1,4,2,2,3,2,1,3,1,1,1,2,2,3,2,1,2,3,1,1
1034,1,2,2,1,2,3,1,1,1,1,1,1,1,2,2,2,3,3,1,4,2,1,1,4,2,2,3,3,1,2,3,1,1,1,2,2,2,1,1,1,1,1
1035,1,1,4,1,2,1,4,3,3,2,2,2,3,2,2,1,4,4,1,1,1,1,1,4,4,2,4,2,1,4,1,3,3,3,4,3,4,1,3,3,4,1
1036,1,1,4,1,1,1,4,4,4,4,2,3,4,2,2,1,4,4,1,1,2,1,1,4,2,1,4,1,1,2,1,3,3,3,2,2,2,1,4,3,2,1
1037,1,1,4,1,2,2,4,3,3,2,2,2,3,2,3,1,3,3,1,1,2,2,2,3,2,1,2,3,1,2,1,3,2,3,2,2,2,1,3,3,1,2
1038,1,1,4,1,4,4,1,1,1,1,1,1,3,1,3,2,2,2,1,1,1,1,1,4,2,2,2,3,1,3,1,1,1,2,4,2,1,1,1,2,1,1
1039,1,3,3,1,2,2,1,1,1,1,1,4,1,3,1,4,2,2,1,2,4,1,1,4,2,2,2,3,1,3,3,1,1,1,3,2,2,1,2,4,1,2
1040,1,2,3,1,2,1,1,1,1,1,1,2,1,4,1,4,2,2,1,2,4,1,1,4,2,2,3,3,1,2,2,1,1,1,2,2,3,1,3,4,1,1
1041,1,3,3,1,1,1,4,2,2,1,2,2,2,1,2,2,1,2,1,3,2,2,2,3,1,2,3,4,3,3,2,1,1,2,3,3,2,1,2,3,1,3
1042,1,1,4,1,2,1,1,2,1,2,1,1,1,4,1,4,4,3,1,1,4,1,1,4,2,2,3,2,1,1,1,1,1,1,2,1,2,1,4,4,1,1
1043,1,1,4,1,2,1,4,3,4,3,1,4,3,2,3,1,4,4,1,1,1,1,1,4,3,2,4,1,1,2,1,2,2,3,3,2,2,1,3,3,1,1
1044,4,4,1,1,2,2,4,2,2,2,2,2,3,1,3,1,1,1,4,4,3,2,2,4,2,2,1,4,4,1,1,1,2,2,2,2,2,2,3,3,4,3
1045,1,1,4,1,2,1,4,2,2,2,1,2,2,3,2,3,4,4,1,1,1,1,1,4,2,1,3,2,1,2,1,1,1,2,2,2,1,1,3,4,1,1
1046,1,1,4,1,2,1,1,2,2,4,3,2,2,3,2,2,4,4,1,1,1,1,1,4,2,1,3,2,1,2,1,1,1,2,2,3,3,1,3,3,1,1
1047,1,1,4,1,1,1,4,3,4,3,3,3,3,2,2,1,4,4,1,1,1,1,1,3,2,1,3,2,1,2,1,4,4,3,3,4,1,1,3,3,1,1
1048,1,1,4,1,2,1,4,2,2,2,1,2,3,3,2,2,4,4,1,1,1,1,1,4,2,2,3,1,1,3,1,1,2,2,1,2,1,1,3,3,1,1
1049,1,1,4,1,2,2,4,1,1,1,1,2,1,2,2,3,3,3,1,1,1,1,1,4,2,2,3,3,1,1,3,1,1,1,3,1,1,1,3,4,1,1
1050,2,1,4,1,3,3,4,2,2,1,1,2,3,1,4,1,3,3,1,1,4,2,1,4,2,1,2,3,1,2,1,1,1,2,3,2,2,1,2,2,2,1
1051,1,2,3,1,2,2,4,1,1,1,1,2,1,3,2,2,2,2,1,2,3,1,1,4,2,2,3,2,1,3,3,1,1,1,2,1,2,1,3,4,1,2
1052,1,4,2,1,2,2,4,1,1,1,1,2,1,2,3,3,1,1,1,4,1,1,1,4,2,2,2,2,1,1,2,1,1,2,3,3,3,1,3,4,2,2
1053,1,1,4,1,2,2,4,1,1,1,2,2,1,2,1,3,2,1,1,2,2,1,1,4,2,2,2,4,1,1,3,1,1,1,3,1,2,1,2,3,2,2
1054,1,1,4,4,2,1,4,2,2,1,2,2,2,1,2,1,3,4,1,1,2,4,4,1,2,2,3,3,1,2,2,1,1,2,3,3,2,1,2,3,1,2
1055,1,1,4,2,2,2,4,2,2,2,1,2,2,2,2,2,3,3,1,2,3,3,3,3,3,3,2,3,1,4,1,2,2,3,3,4,1,1,1,3,1,1
1056,1,3,1,3,2,2,4,2,2,2,2,2,1,3,1,2,2,2,1,3,2,4,4,2,2,2,1,4,1,3,1,3,3,3,3,3,1,1,2,3,2,3
1057,1,1,4,1,2,1,4,2,2,2,2,2,2,2,2,2,3,4,1,1,2,1,1,4,2,2,3,2,1,3,1,1,1,2,1,1,1,1,3,3,1,1
1058,1,1,3,3,2,2,4,2,2,2,2,2,2,2,2,2,3,3,1,1,2,3,2,2,3,3,2,3,1,3,1,2,2,3,3,3,1,1,2,3,1,1
1059,1,1,4,1,1,1,4,2,3,2,2,2,2,1,2,1,3,4,1,1,2,2,2,3,1,2,3,3,2,4,1,2,2,3,4,4,2,1,2,2,1,1
1060,4,1,2,2,2,2,4,3,2,2,2,2,2,3,2,2,3,3,2,2,2,4,4,2,3,4,2,3,2,3,1,3,3,3,3,3,1,2,2,3,1,1
1061,1,1,4,1,2,2,4,4,4,3,1,3,4,1,4,1,4,4,1,1,2,2,2,3,2,2,3,2,1,1,1,3,4,4,2,2,2,1,3,3,3,1
1062,1,1,4,1,1,1,4,3,3,1,2,2,4,1,4,1,4,4,1,1,3,1,1,4,1,1,2,3,1,1,1,2,2,2,2,2,2,1,2,3,2,1
1063,1,1,3,1,2,2,1,1,1,1,1,1,1,2,2,2,3,3,1,1,4,1,1,4,2,2,3,3,1,3,2,1,1,1,2,2,2,1,2,3,1,1
1064,1,1,3,3,2,1,4,1,1,1,1,1,1,2,2,2,2,3,1,2,2,2,2,3,2,4,3,4,1,4,2,1,1,2,3,3,2,1,2,2,1,1
1065,1,1,2,4,3,2,1,1,1,1,1,1,1,2,2,3,2,3,1,2,1,1,1,1,4,4,3,3,1,2,4,1,1,1,3,2,3,1,4,4,1,1
1066,1,1,4,1,2,2,4,3,3,2,2,3,4,2,2,1,4,4,1,1,2,1,1,4,2,2,3,2,1,4,1,1,1,2,1,2,2,1,1,1,1,1
1067,1,1,3,2,2,1,4,2,2,1,2,2,2,1,2,1,3,4,1,1,2,2,1,3,3,4,3,2,1,4,1,2,2,3,3,3,2,1,1,2,1,1
1068,1,1,4,1,2,2,4,2,2,2,1,3,2,3,2,2,4,4,1,1,2,1,1,4,2,1,3,3,1,3,1,1,1,2,1,1,1,1,2,3,1,1
1069,1,1,4,1,2,2,4,1,2,1,1,1,2,1,3,2,3,3,1,1,3,2,2,4,2,1,2,3,2,1,2,1,1,1,2,2,2,2,2,3,2,1
1070,1,1,4,1,1,1,4,2,3,1,1,2,2,1,3,1,2,3,1,1,1,1,1,4,1,1,3,4,1,3,1,1,1,2,3,3,1,1,2,2,1,1
1071,1,1,4,1,2,2,4,1,1,1,2,1,1,2,2,3,2,3,1,1,2,1,1,4,2,2,2,3,1,3,2,1,1,2,3,2,2,1,2,3,1,1
1072,1,1,4,1,2,2,4,3,2,3,2,2,2,3,1,2,3,4,1,1,2,2,2,3,3,3,3,2,1,3,1,3,3,4,3,4,1,1,2,2,1,1
1073,1,1,2,4,3,2,1,1,1,1,1,1,1,2,2,3,2,2,1,2,2,3,3,1,4,4,2,3,1,3,2,1,1,1,3,2,2,1,2,3,1,2
1074,1,1,4,1,2,1,4,2,2,1,4,3,2,2,2,1,4,4,1,1,2,1,1,4,2,2,4,2,1,4,1,1,1,2,3,3,2,1,2,2,1,1
1075,1,1,4,1,2,2,1,1,1,1,1,1,1,3,2,3,3,3,1,1,1,1,1,4,2,2,3,3,1,2,3,1,1,1,2,1,1,1,3,4,1,1
1076,1,1,4,1,1,1,4,3,4,3,4,3,3,2,3,1,4,4,1,1,1,1,1,4,2,1,3,2,1,3,1,3,3,3,2,3,2,1,3,3,1,1
1077,1,1,4,1,2,2,1,1,1,1,2,1,1,3,2,3,3,4,1,1,1,1,1,4,2,2,3,2,1,3,3,1,1,1,2,1,2,1,3,4,1,1
1078,1,3,2,1,2,1,4,4,4,2,2,3,4,1,4,1,3,4,1,1,3,1,1,4,2,1,3,2,1,1,1,2,2,2,2,2,2,1,3,3,3,1
1079,1,1,4,1,2,2,4,2,2,1,1,1,1,3,2,3,3,3,1,1,1,1,1,4,2,2,2,3,1,1,1,2,2,2,2,2,3,1,3,4,1,1
1080,1,1,4,1,2,1,4,1,1,1,1,2,1,3,2,2,3,4,1,1,1,1,1,4,2,2,3,2,1,2,1,1,1,1,2,1,3,1,4,4,1,1
1081,1,1,4,1,4,4,4,1,1,1,1,1,4,1,4,1,3,3,1,1,4,2,2,4,1,2,1,3,1,3,1,1,1,2,4,1,1,1,1,1,1,2
1082,1,1,4,1,3,2,4,2,1,1,1,2,3,2,2,1,4,4,1,1,1,1,1,4,4,4,4,1,1,4,1,1,1,2,2,2,1,1,3,3,1,1
1083,1,1,4,1,3,3,1,1,1,1,2,2,1,3,3,2,2,2,1,1,1,1,1,4,2,2,2,3,1,1,2,1,1,1,3,2,2,1,3,4,1,1
1084,1,1,4,1,2,1,4,2,2,2,1,2,3,1,2,1,4,4,1,1,1,1,1,4,3,3,4,1,1,4,1,1,1,2,1,2,2,1,2,2,1,1
1085,1,1,4,1,3,3,1,1,1,1,1,3,2,2,3,2,2,2,1,2,4,1,1,4,2,2,2,3,1,3,3,1,1,1,3,2,2,1,2,3,1,1
1086,1,1,4,1,4,4,4,2,2,2,1,2,4,1,4,1,3,3,1,1,3,2,2,4,1,1,2,3,1,3,1,2,2,2,4,2,1,1,1,1,2,1
1087,1,1,4,1,3,3,4,3,3,3,2,2,3,1,3,1,4,4,1,1,2,2,1,3,2,2,3,2,1,3,1,2,2,3,2,2,2,1,2,2,2,1
1088,1,1,4,1,2,1,4,2,2,1,2,2,1,3,2,2,3,3,1,1,1,1,1,4,2,1,3,3,1,1,1,1,1,2,2,2,3,1,3,4,1,1
1089,1,1,4,1,2,1,4,3,3,3,3,2,3,2,2,1,4,4,1,1,1,1,1,4,3,1,4,1,1,3,1,2,2,3,2,2,2,1,3,3,1,1
1090,1,1,3,1,2,2,4,2,2,2,2,2,2,3,1,2,3,3,1,1,2,1,1,4,2,1,2,3,1,3,1,1,1,2,2,2,1,1,2,3,2,1
1091,1,1,3,2,2,2,4,2,2,2,1,2,1,2,2,3,2,3,1,2,1,1,1,3,3,3,3,2,1,2,2,1,1,2,3,2,3,1,3,4,1,2
1092,1,1,4,1,2,2,1,2,1,2,2,2,1,3,2,2,3,4,1,1,1,1,1,4,3,3,3,1,1,3,1,1,1,2,2,2,2,1,3,3,1,1
1093,1,4,1,1,2,2,4,2,1,2,2,2,1,1,2,2,1,1,1,4,2,1,1,3,2,2,2,3,1,2,2,1,1,2,3,3,4,1,3,3,4,3
1094,1,1,4,1,2,2,4,2,1,2,2,2,1,3,2,3,3,3,1,1,1,1,1,4,2,1,3,2,1,2,1,1,1,1,2,1,1,1,3,4,1,1
1095,1,3,2,1,2,1,1,1,2,1,2,1,1,4,2,4,2,1,1,3,1,1,1,4,2,2,3,3,1,2,2,1,1,1,2,2,2,1,3,3,1,1
1096,1,1,4,1,2,1,1,2,1,1,1,2,1,4,2,3,3,3,1,1,1,1,1,4,2,2,3,2,1,1,1,1,1,2,3,3,2,1,3,3,1,2
1097,1,1,4,1,2,1,4,2,2,2,3,3,2,2,2,2,4,4,1,1,1,1,1,4,2,1,3,3,1,4,1,2,2,2,2,2,1,1,2,3,2,1
1098,1,1,4,1,2,2,1,2,2,2,1,2,2,3,1,3,3,3,1,1,2,1,1,4,1,1,2,3,1,4,2,1,1,1,2,2,2,1,1,2,1,1
1099,4,1,3,4,2,2,4,1,1,1,1,1,2,1,2,2,2,3,3,2,1,1,1,1,3,2,2,3,4,3,2,1,1,1,2,2,2,1,3,3,2,1
1100,1,1,4,1,2,1,4,3,2,2,3,4,2,2,2,1,4,4,1,1,1,1,1,4,2,1,3,2,1,1,1,3,2,3,2,3,3,1,4,4,2,1
1101,1,1,4,1,2,1,4,4,4,2,3,4,4,1,3,1,4,4,1,1,1,1,2,3,3,4,4,1,1,2,1,3,3,4,2,2,2,1,4,4,2,1
